,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA)
11927,2019-11-13 18:00:00,25.6998054467344,500,600
11928,2019-11-13 19:00:00,27.2,500,600
11929,2019-11-13 20:00:00,27.2,500,600
11930,2019-11-13 21:00:00,28.8,500,600
11931,2019-11-13 22:00:00,30.4420761447047,500,600
11932,2019-11-13 23:00:00,28.8,500,600
11933,2019-11-14 00:00:00,27.2,500,600
11934,2019-11-14 01:00:00,27.2,500,600
11935,2019-11-14 02:00:00,25.6,500,600
11936,2019-11-14 03:00:00,27.2470181854822,500,600
11937,2019-11-14 04:00:00,25.6,500,600
11938,2019-11-14 05:00:00,25.6,500,600
11939,2019-11-14 06:00:00,25.6499512670102,500,600
11940,2019-11-14 07:00:00,27.2,500,600
11941,2019-11-14 08:00:00,38.5331026521353,500,600
11942,2019-11-14 09:00:00,36.8347661863083,500,600
11943,2019-11-14 10:00:00,35.3451552549992,500,600
11944,2019-11-14 11:00:00,35.2363448728724,500,600
11945,2019-11-14 12:00:00,36.8347661863083,500,600
11946,2019-11-14 13:00:00,35.2363448728724,500,600
11947,2019-11-14 14:00:00,35.2363448728724,500,600
11948,2019-11-14 15:00:00,33.7520369755664,500,600
11949,2019-11-14 16:00:00,33.6380736666058,500,600
11950,2019-11-14 17:00:00,40.0319872102298,500,600
11951,2019-11-14 18:00:00,28.8,500,600
11952,2019-11-14 19:00:00,28.8,500,600
11953,2019-11-14 20:00:00,28.8444102037119,500,600
11954,2019-11-14 21:00:00,28.8,500,600
11955,2019-11-14 22:00:00,30.4420761447047,500,600
11956,2019-11-14 23:00:00,28.8,500,600
11957,2019-11-15 00:00:00,28.8,500,600
11958,2019-11-15 01:00:00,28.8,500,600
11959,2019-11-15 02:00:00,30.4,500,600
11960,2019-11-15 03:00:00,28.8444102037119,500,600
11961,2019-11-15 04:00:00,30.4,500,600
11962,2019-11-15 05:00:00,30.4,500,600
11963,2019-11-15 06:00:00,28.8,500,600
11964,2019-11-15 07:00:00,28.8,500,600
11965,2019-11-15 08:00:00,40.0319872102298,500,600
11966,2019-11-15 09:00:00,36.9388684179686,500,600
11967,2019-11-15 10:00:00,36.8347661863083,500,600
11968,2019-11-15 11:00:00,36.8347661863083,500,600
11969,2019-11-15 12:00:00,36.9388684179686,500,600
11970,2019-11-15 13:00:00,36.8347661863083,500,600
11971,2019-11-15 14:00:00,35.2363448728724,500,600
11972,2019-11-15 15:00:00,36.8347661863083,500,600
11973,2019-11-15 16:00:00,35.2363448728724,500,600
11974,2019-11-15 17:00:00,38.4333188782858,500,600
11975,2019-11-15 18:00:00,27.2,500,600
11976,2019-11-15 19:00:00,27.2,500,600
11977,2019-11-15 20:00:00,27.2,500,600
11978,2019-11-15 21:00:00,27.2,500,600
11979,2019-11-15 22:00:00,28.8,500,600
11980,2019-11-15 23:00:00,27.2470181854822,500,600
11981,2019-11-16 00:00:00,25.6,500,600
11982,2019-11-16 01:00:00,27.2,500,600
11983,2019-11-16 02:00:00,27.2,500,600
11984,2019-11-16 03:00:00,27.2,500,600
11985,2019-11-16 04:00:00,28.8,500,600
11986,2019-11-16 05:00:00,27.2,500,600
11987,2019-11-16 06:00:00,27.2470181854822,500,600
11988,2019-11-16 07:00:00,27.2470181854822,500,600
11989,2019-11-16 08:00:00,28.8,500,600
11990,2019-11-16 09:00:00,28.8,500,600
11991,2019-11-16 10:00:00,35.3451552549992,500,600
11992,2019-11-16 11:00:00,38.4333188782858,500,600
11993,2019-11-16 12:00:00,38.4333188782858,500,600
11994,2019-11-16 13:00:00,36.8347661863083,500,600
11995,2019-11-16 14:00:00,36.8347661863083,500,600
11996,2019-11-16 15:00:00,25.6499512670102,500,600
11997,2019-11-16 16:00:00,27.2,500,600
11998,2019-11-16 17:00:00,25.6,500,600
11999,2019-11-16 18:00:00,28.8,500,600
12000,2019-11-16 19:00:00,27.2,500,600
12001,2019-11-16 20:00:00,25.6499512670102,500,600
12002,2019-11-16 21:00:00,27.2,500,600
12003,2019-11-16 22:00:00,25.6499512670102,500,600
12004,2019-11-16 23:00:00,24.0,500,600
12005,2019-11-17 00:00:00,25.6,500,600
12006,2019-11-17 01:00:00,24.0,500,600
12007,2019-11-17 02:00:00,25.6,500,600
12008,2019-11-17 03:00:00,24.0532742053967,500,600
12009,2019-11-17 04:00:00,25.6,500,600
12010,2019-11-17 05:00:00,27.2,500,600
12011,2019-11-17 06:00:00,28.8,500,600
12012,2019-11-17 07:00:00,28.8,500,600
12013,2019-11-17 08:00:00,27.2,500,600
12014,2019-11-17 09:00:00,25.6,500,600
12015,2019-11-17 10:00:00,25.6,500,600
12016,2019-11-17 11:00:00,24.0532742053967,500,600
12017,2019-11-17 12:00:00,25.6499512670102,500,600
12018,2019-11-17 13:00:00,25.6499512670102,500,600
12019,2019-11-17 14:00:00,25.6,500,600
12020,2019-11-17 15:00:00,22.4570701561891,500,600
12021,2019-11-17 16:00:00,22.4,500,600
12022,2019-11-17 17:00:00,27.2,500,600
12023,2019-11-17 18:00:00,30.4,500,600
12024,2019-11-17 19:00:00,30.4840942132122,500,600
12025,2019-11-17 20:00:00,32.0,500,600
12026,2019-11-17 21:00:00,32.0399750312013,500,600
12027,2019-11-17 22:00:00,33.6,500,600
12028,2019-11-17 23:00:00,30.4,500,600
12029,2019-11-18 00:00:00,28.8,500,600
12030,2019-11-18 01:00:00,28.8,500,600
12031,2019-11-18 02:00:00,28.8444102037119,500,600
12032,2019-11-18 03:00:00,30.4,500,600
12033,2019-11-18 04:00:00,27.2470181854822,500,600
12034,2019-11-18 05:00:00,28.8,500,600
12035,2019-11-18 06:00:00,30.4,500,600
12036,2019-11-18 07:00:00,27.2,500,600
12037,2019-11-18 08:00:00,43.2296194755401,500,600
12038,2019-11-18 09:00:00,44.8285623235901,500,600
12039,2019-11-18 10:00:00,43.3183563861788,500,600
12040,2019-11-18 11:00:00,43.2296194755401,500,600
12041,2019-11-18 12:00:00,43.2296194755401,500,600
12042,2019-11-18 13:00:00,43.3183563861788,500,600
12043,2019-11-18 14:00:00,40.1277958527502,500,600
12044,2019-11-18 15:00:00,38.4333188782858,500,600
12045,2019-11-18 16:00:00,36.8347661863083,500,600
12046,2019-11-18 17:00:00,40.0319872102298,500,600
12047,2019-11-18 18:00:00,28.8444102037119,500,600
12048,2019-11-18 19:00:00,32.0,500,600
12049,2019-11-18 20:00:00,30.4,500,600
12050,2019-11-18 21:00:00,30.4,500,600
12051,2019-11-18 22:00:00,30.4,500,600
12052,2019-11-18 23:00:00,30.4,500,600
12053,2019-11-19 00:00:00,28.8,500,600
12054,2019-11-19 01:00:00,28.8444102037119,500,600
12055,2019-11-19 02:00:00,27.2,500,600
12056,2019-11-19 03:00:00,25.6,500,600
12057,2019-11-19 04:00:00,28.8,500,600
12058,2019-11-19 05:00:00,25.6,500,600
12059,2019-11-19 06:00:00,28.8887521364285,500,600
12060,2019-11-19 07:00:00,27.2,500,600
12061,2019-11-19 08:00:00,43.3183563861788,500,600
12062,2019-11-19 09:00:00,41.722895393297,500,600
12063,2019-11-19 10:00:00,36.8347661863083,500,600
12064,2019-11-19 11:00:00,36.9388684179686,500,600
12065,2019-11-19 12:00:00,38.5331026521353,500,600
12066,2019-11-19 13:00:00,35.3451552549992,500,600
12067,2019-11-19 14:00:00,35.2363448728724,500,600
12068,2019-11-19 15:00:00,36.9388684179686,500,600
12069,2019-11-19 16:00:00,33.6380736666058,500,600
12070,2019-11-19 17:00:00,35.2363448728724,500,600
12071,2019-11-19 18:00:00,24.0,500,600
12072,2019-11-19 19:00:00,28.8444102037119,500,600
12073,2019-11-19 20:00:00,30.4420761447047,500,600
12074,2019-11-19 21:00:00,30.4,500,600
12075,2019-11-19 22:00:00,25.6,500,600
12076,2019-11-19 23:00:00,25.6,500,600
12077,2019-11-20 00:00:00,27.2,500,600
12078,2019-11-20 01:00:00,28.8444102037119,500,600
12079,2019-11-20 02:00:00,28.8,500,600
12080,2019-11-20 03:00:00,32.0,500,600
12081,2019-11-20 04:00:00,28.8,500,600
12082,2019-11-20 05:00:00,30.4,500,600
12083,2019-11-20 06:00:00,30.4,500,600
12084,2019-11-20 07:00:00,28.8444102037119,500,600
12085,2019-11-20 08:00:00,43.2296194755401,500,600
12086,2019-11-20 09:00:00,41.6307578600246,500,600
12087,2019-11-20 10:00:00,40.1277958527502,500,600
12088,2019-11-20 11:00:00,40.0319872102298,500,600
12089,2019-11-20 12:00:00,40.0639488817565,500,600
12090,2019-11-20 13:00:00,40.0319872102298,500,600
12091,2019-11-20 14:00:00,40.0319872102298,500,600
12092,2019-11-20 15:00:00,40.0319872102298,500,600
12093,2019-11-20 16:00:00,40.0,500,600
12094,2019-11-20 17:00:00,41.722895393297,500,600
12095,2019-11-20 18:00:00,28.8,500,600
12096,2019-11-20 19:00:00,32.0399750312013,500,600
12097,2019-11-20 20:00:00,33.6,500,600
12098,2019-11-20 21:00:00,33.6,500,600
12099,2019-11-20 22:00:00,27.2,500,600
12100,2019-11-20 23:00:00,28.8444102037119,500,600
12101,2019-11-21 00:00:00,28.8,500,600
12102,2019-11-21 01:00:00,27.2,500,600
12103,2019-11-21 02:00:00,27.2470181854822,500,600
12104,2019-11-21 03:00:00,27.2,500,600
12105,2019-11-21 04:00:00,28.8,500,600
12106,2019-11-21 05:00:00,27.2,500,600
12107,2019-11-21 06:00:00,28.8444102037119,500,600
12108,2019-11-21 07:00:00,27.2,500,600
12109,2019-11-21 08:00:00,41.722895393297,500,600
12110,2019-11-21 09:00:00,36.8347661863083,500,600
12111,2019-11-21 10:00:00,35.2363448728724,500,600
12112,2019-11-21 11:00:00,36.9388684179686,500,600
12113,2019-11-21 12:00:00,35.2363448728724,500,600
12114,2019-11-21 13:00:00,36.9388684179686,500,600
12115,2019-11-21 14:00:00,33.6380736666058,500,600
12116,2019-11-21 15:00:00,35.2363448728724,500,600
12117,2019-11-21 16:00:00,35.2363448728724,500,600
12118,2019-11-21 17:00:00,38.4333188782858,500,600
12119,2019-11-21 18:00:00,25.6,500,600
12120,2019-11-21 19:00:00,25.6,500,600
12121,2019-11-21 20:00:00,25.6998054467344,500,600
12122,2019-11-21 21:00:00,24.0,500,600
12123,2019-11-21 22:00:00,24.0,500,600
12124,2019-11-21 23:00:00,24.0,500,600
12125,2019-11-22 00:00:00,22.4,500,600
12126,2019-11-22 01:00:00,24.0,500,600
12127,2019-11-22 02:00:00,24.0532742053967,500,600
12128,2019-11-22 03:00:00,24.0,500,600
12129,2019-11-22 04:00:00,22.4,500,600
12130,2019-11-22 05:00:00,24.0,500,600
12131,2019-11-22 06:00:00,22.4570701561891,500,600
12132,2019-11-22 07:00:00,22.4,500,600
12133,2019-11-22 08:00:00,33.7520369755664,500,600
12134,2019-11-22 09:00:00,33.6380736666058,500,600
12135,2019-11-22 10:00:00,33.7520369755664,500,600
12136,2019-11-22 11:00:00,33.6380736666058,500,600
12137,2019-11-22 12:00:00,33.6380736666058,500,600
12138,2019-11-22 13:00:00,35.2363448728724,500,600
12139,2019-11-22 14:00:00,35.2363448728724,500,600
12140,2019-11-22 15:00:00,33.6380736666058,500,600
12141,2019-11-22 16:00:00,35.2363448728724,500,600
12142,2019-11-22 17:00:00,35.3451552549992,500,600
12143,2019-11-22 18:00:00,25.6,500,600
12144,2019-11-22 19:00:00,25.6499512670102,500,600
12145,2019-11-22 20:00:00,25.6499512670102,500,600
12146,2019-11-22 21:00:00,27.2,500,600
12147,2019-11-22 22:00:00,24.0532742053967,500,600
12148,2019-11-22 23:00:00,25.6,500,600
12149,2019-11-23 00:00:00,24.0,500,600
12150,2019-11-23 01:00:00,24.0532742053967,500,600
12151,2019-11-23 02:00:00,20.8,500,600
12152,2019-11-23 03:00:00,22.4570701561891,500,600
12153,2019-11-23 04:00:00,24.0,500,600
12154,2019-11-23 05:00:00,22.4570701561891,500,600
12155,2019-11-23 06:00:00,22.4,500,600
12156,2019-11-23 07:00:00,22.4570701561891,500,600
12157,2019-11-23 08:00:00,24.0,500,600
12158,2019-11-23 09:00:00,24.0532742053967,500,600
12159,2019-11-23 10:00:00,33.6380736666058,500,600
12160,2019-11-23 11:00:00,30.5679570792685,500,600
12161,2019-11-23 12:00:00,32.0399750312013,500,600
12162,2019-11-23 13:00:00,32.1596019875868,500,600
12163,2019-11-23 14:00:00,32.1596019875868,500,600
12164,2019-11-23 15:00:00,19.2,500,600
12165,2019-11-23 16:00:00,20.8,500,600
12166,2019-11-23 17:00:00,20.8614476966485,500,600
12167,2019-11-23 18:00:00,24.0,500,600
12168,2019-11-23 19:00:00,24.0532742053967,500,600
12169,2019-11-23 20:00:00,22.4570701561891,500,600
12170,2019-11-23 21:00:00,22.4,500,600
12171,2019-11-23 22:00:00,22.4570701561891,500,600
12172,2019-11-23 23:00:00,24.0532742053967,500,600
12173,2019-11-24 00:00:00,22.4,500,600
12174,2019-11-24 01:00:00,22.4570701561891,500,600
12175,2019-11-24 02:00:00,24.0,500,600
12176,2019-11-24 03:00:00,22.4570701561891,500,600
12177,2019-11-24 04:00:00,22.4570701561891,500,600
12178,2019-11-24 05:00:00,24.0,500,600
12179,2019-11-24 06:00:00,25.6499512670102,500,600
12180,2019-11-24 07:00:00,22.4,500,600
12181,2019-11-24 08:00:00,22.4570701561891,500,600
12182,2019-11-24 09:00:00,22.4,500,600
12183,2019-11-24 10:00:00,22.5139956471525,500,600
12184,2019-11-24 11:00:00,20.8,500,600
12185,2019-11-24 12:00:00,20.8,500,600
12186,2019-11-24 13:00:00,20.8614476966485,500,600
12187,2019-11-24 14:00:00,20.8,500,600
12188,2019-11-24 15:00:00,20.8614476966485,500,600
12189,2019-11-24 16:00:00,20.8,500,600
12190,2019-11-24 17:00:00,25.6,500,600
12191,2019-11-24 18:00:00,24.0532742053967,500,600
12192,2019-11-24 19:00:00,24.0532742053967,500,600
12193,2019-11-24 20:00:00,22.4,500,600
12194,2019-11-24 21:00:00,24.0532742053967,500,600
12195,2019-11-24 22:00:00,24.0,500,600
12196,2019-11-24 23:00:00,24.0532742053967,500,600
12197,2019-11-25 00:00:00,24.0532742053967,500,600
12198,2019-11-25 01:00:00,22.4,500,600
12199,2019-11-25 02:00:00,24.0532742053967,500,600
12200,2019-11-25 03:00:00,25.6,500,600
12201,2019-11-25 04:00:00,22.4570701561891,500,600
12202,2019-11-25 05:00:00,25.6,500,600
12203,2019-11-25 06:00:00,25.6499512670102,500,600
12204,2019-11-25 07:00:00,24.0532742053967,500,600
12205,2019-11-25 08:00:00,40.0319872102298,500,600
12206,2019-11-25 09:00:00,38.5331026521353,500,600
12207,2019-11-25 10:00:00,36.9388684179686,500,600
12208,2019-11-25 11:00:00,36.8347661863083,500,600
12209,2019-11-25 12:00:00,35.2363448728724,500,600
12210,2019-11-25 13:00:00,35.3451552549992,500,600
12211,2019-11-25 14:00:00,38.4333188782858,500,600
12212,2019-11-25 15:00:00,36.9388684179686,500,600
12213,2019-11-25 16:00:00,36.8347661863083,500,600
12214,2019-11-25 17:00:00,35.2363448728724,500,600
12215,2019-11-25 18:00:00,25.6,500,600
12216,2019-11-25 19:00:00,25.6499512670102,500,600
12217,2019-11-25 20:00:00,27.2,500,600
12218,2019-11-25 21:00:00,25.6,500,600
12219,2019-11-25 22:00:00,25.6499512670102,500,600
12220,2019-11-25 23:00:00,25.6,500,600
12221,2019-11-26 00:00:00,24.0,500,600
12222,2019-11-26 01:00:00,25.6,500,600
12223,2019-11-26 02:00:00,25.6,500,600
12224,2019-11-26 03:00:00,27.2470181854822,500,600
12225,2019-11-26 04:00:00,25.6,500,600
12226,2019-11-26 05:00:00,24.0,500,600
12227,2019-11-26 06:00:00,25.6,500,600
12228,2019-11-26 07:00:00,27.2,500,600
12229,2019-11-26 08:00:00,36.8347661863083,500,600
12230,2019-11-26 09:00:00,36.9388684179686,500,600
12231,2019-11-26 10:00:00,33.6380736666058,500,600
12232,2019-11-26 11:00:00,36.9388684179686,500,600
12233,2019-11-26 12:00:00,35.3451552549992,500,600
12234,2019-11-26 13:00:00,36.8347661863083,500,600
12235,2019-11-26 14:00:00,36.8347661863083,500,600
12236,2019-11-26 15:00:00,33.7520369755664,500,600
12237,2019-11-26 16:00:00,35.2363448728724,500,600
12238,2019-11-26 17:00:00,35.2363448728724,500,600
12239,2019-11-26 18:00:00,25.6,500,600
12240,2019-11-26 19:00:00,25.6,500,600
12241,2019-11-26 20:00:00,24.0,500,600
12242,2019-11-26 21:00:00,25.6499512670102,500,600
12243,2019-11-26 22:00:00,25.6,500,600
12244,2019-11-26 23:00:00,25.6,500,600
12245,2019-11-27 00:00:00,24.0,500,600
12246,2019-11-27 01:00:00,24.0532742053967,500,600
12247,2019-11-27 02:00:00,24.0,500,600
12248,2019-11-27 03:00:00,25.6,500,600
12249,2019-11-27 04:00:00,24.0,500,600
12250,2019-11-27 05:00:00,24.0,500,600
12251,2019-11-27 06:00:00,25.6,500,600
12252,2019-11-27 07:00:00,24.0532742053967,500,600
12253,2019-11-27 08:00:00,40.0319872102298,500,600
12254,2019-11-27 09:00:00,40.0319872102298,500,600
12255,2019-11-27 10:00:00,38.5331026521353,500,600
12256,2019-11-27 11:00:00,35.3451552549992,500,600
12257,2019-11-27 12:00:00,36.8347661863083,500,600
12258,2019-11-27 13:00:00,35.3451552549992,500,600
12259,2019-11-27 14:00:00,38.5331026521353,500,600
12260,2019-11-27 15:00:00,35.3451552549992,500,600
12261,2019-11-27 16:00:00,36.8347661863083,500,600
12262,2019-11-27 17:00:00,35.2363448728724,500,600
12263,2019-11-27 18:00:00,25.6,500,600
12264,2019-11-27 19:00:00,24.0,500,600
12265,2019-11-27 20:00:00,27.2,500,600
12266,2019-11-27 21:00:00,24.0,500,600
12267,2019-11-27 22:00:00,27.2,500,600
12268,2019-11-27 23:00:00,25.6,500,600
12269,2019-11-28 00:00:00,24.0532742053967,500,600
12270,2019-11-28 01:00:00,24.0,500,600
12271,2019-11-28 02:00:00,25.6,500,600
12272,2019-11-28 03:00:00,24.0532742053967,500,600
12273,2019-11-28 04:00:00,25.6,500,600
12274,2019-11-28 05:00:00,24.0,500,600
12275,2019-11-28 06:00:00,25.6,500,600
12276,2019-11-28 07:00:00,25.6,500,600
12277,2019-11-28 08:00:00,38.5331026521353,500,600
12278,2019-11-28 09:00:00,36.8347661863083,500,600
12279,2019-11-28 10:00:00,33.7520369755664,500,600
12280,2019-11-28 11:00:00,32.0399750312013,500,600
12281,2019-11-28 12:00:00,32.1596019875868,500,600
12282,2019-11-28 13:00:00,33.7520369755664,500,600
12283,2019-11-28 14:00:00,32.0399750312013,500,600
12284,2019-11-28 15:00:00,35.3451552549992,500,600
12285,2019-11-28 16:00:00,33.6380736666058,500,600
12286,2019-11-28 17:00:00,35.2363448728724,500,600
12287,2019-11-28 18:00:00,25.6,500,600
12288,2019-11-28 19:00:00,24.0532742053967,500,600
12289,2019-11-28 20:00:00,27.2,500,600
12290,2019-11-28 21:00:00,27.2,500,600
12291,2019-11-28 22:00:00,27.2,500,600
12292,2019-11-28 23:00:00,28.8,500,600
12293,2019-11-29 00:00:00,27.2470181854822,500,600
12294,2019-11-29 01:00:00,28.8444102037119,500,600
12295,2019-11-29 02:00:00,30.4,500,600
12296,2019-11-29 03:00:00,28.8,500,600
12297,2019-11-29 04:00:00,28.8,500,600
12298,2019-11-29 05:00:00,28.8,500,600
12299,2019-11-29 06:00:00,32.0399750312013,500,600
12300,2019-11-29 07:00:00,32.0,500,600
12301,2019-11-29 08:00:00,41.6307578600246,500,600
12302,2019-11-29 09:00:00,41.722895393297,500,600
12303,2019-11-29 10:00:00,40.1277958527502,500,600
12304,2019-11-29 11:00:00,36.8347661863083,500,600
12305,2019-11-29 12:00:00,40.0319872102298,500,600
12306,2019-11-29 13:00:00,36.9388684179686,500,600
12307,2019-11-29 14:00:00,38.4333188782858,500,600
12308,2019-11-29 15:00:00,36.9388684179686,500,600
12309,2019-11-29 16:00:00,35.2363448728724,500,600
12310,2019-11-29 17:00:00,40.1596812736356,500,600
12311,2019-11-29 18:00:00,30.4,500,600
12312,2019-11-29 19:00:00,30.4,500,600
12313,2019-11-29 20:00:00,32.0,500,600
12314,2019-11-29 21:00:00,33.6,500,600
12315,2019-11-29 22:00:00,33.6,500,600
12316,2019-11-29 23:00:00,35.2,500,600
12317,2019-11-30 00:00:00,32.0,500,600
12318,2019-11-30 01:00:00,35.2,500,600
12319,2019-11-30 02:00:00,33.6761042877587,500,600
12320,2019-11-30 03:00:00,33.6,500,600
12321,2019-11-30 04:00:00,33.6,500,600
12322,2019-11-30 05:00:00,36.8,500,600
12323,2019-11-30 06:00:00,35.2,500,600
12324,2019-11-30 07:00:00,36.8,500,600
12325,2019-11-30 08:00:00,35.2,500,600
12326,2019-11-30 09:00:00,35.2363448728724,500,600
12327,2019-11-30 10:00:00,43.2296194755401,500,600
12328,2019-11-30 11:00:00,43.3183563861788,500,600
12329,2019-11-30 12:00:00,43.2296194755401,500,600
12330,2019-11-30 13:00:00,38.5331026521353,500,600
12331,2019-11-30 14:00:00,40.0639488817565,500,600
12332,2019-11-30 15:00:00,28.8,500,600
12333,2019-11-30 16:00:00,27.2,500,600
12334,2019-11-30 17:00:00,33.6,500,600
12335,2019-11-30 18:00:00,33.6,500,600
12336,2019-11-30 19:00:00,35.2,500,600
12337,2019-11-30 20:00:00,33.6380736666058,500,600
12338,2019-11-30 21:00:00,35.2,500,600
12339,2019-11-30 22:00:00,35.2,500,600
12340,2019-11-30 23:00:00,36.8347661863083,500,600
12341,2019-12-01 00:00:00,38.4,500,600
12342,2019-12-01 01:00:00,36.8,500,600
12343,2019-12-01 02:00:00,40.0,500,600
12344,2019-12-01 03:00:00,36.8,500,600
12345,2019-12-01 04:00:00,36.8347661863083,500,600
12346,2019-12-01 05:00:00,36.8,500,600
12347,2019-12-01 06:00:00,36.8,500,600
12348,2019-12-01 07:00:00,35.2,500,600
12349,2019-12-01 08:00:00,36.8,500,600
12350,2019-12-01 09:00:00,36.8347661863083,500,600
12351,2019-12-01 10:00:00,33.6,500,600
12352,2019-12-01 11:00:00,32.0,500,600
12353,2019-12-01 12:00:00,32.0399750312013,500,600
12354,2019-12-01 13:00:00,33.6,500,600
12355,2019-12-01 14:00:00,32.0,500,600
12356,2019-12-01 15:00:00,30.4,500,600
12357,2019-12-01 16:00:00,32.0,500,600
12358,2019-12-01 17:00:00,33.6,500,600
12359,2019-12-01 18:00:00,35.2,500,600
12360,2019-12-01 19:00:00,35.2,500,600
12361,2019-12-01 20:00:00,35.2363448728724,500,600
12362,2019-12-01 21:00:00,35.2363448728724,500,600
12363,2019-12-01 22:00:00,33.6,500,600
12364,2019-12-01 23:00:00,36.8,500,600
12365,2019-12-02 00:00:00,36.8,500,600
12366,2019-12-02 01:00:00,35.2,500,600
12367,2019-12-02 02:00:00,35.2363448728724,500,600
12368,2019-12-02 03:00:00,35.2,500,600
12369,2019-12-02 04:00:00,36.8,500,600
12370,2019-12-02 05:00:00,35.2,500,600
12371,2019-12-02 06:00:00,36.8,500,600
12372,2019-12-02 07:00:00,36.8,500,600
12373,2019-12-02 08:00:00,52.8242368615014,500,600
12374,2019-12-02 09:00:00,52.8968808154129,500,600
12375,2019-12-02 10:00:00,52.8242368615014,500,600
12376,2019-12-02 11:00:00,51.2999025340205,500,600
12377,2019-12-02 12:00:00,49.703118614429,500,600
12378,2019-12-02 13:00:00,48.0266592633716,500,600
12379,2019-12-02 14:00:00,43.3183563861788,500,600
12380,2019-12-02 15:00:00,43.2296194755401,500,600
12381,2019-12-02 16:00:00,46.5102139319956,500,600
12382,2019-12-02 17:00:00,49.6257997416666,500,600
12383,2019-12-02 18:00:00,41.6307578600246,500,600
12384,2019-12-02 19:00:00,41.6,500,600
12385,2019-12-02 20:00:00,44.8,500,600
12386,2019-12-02 21:00:00,40.0,500,600
12387,2019-12-02 22:00:00,41.6,500,600
12388,2019-12-02 23:00:00,41.6307578600246,500,600
12389,2019-12-03 00:00:00,43.2,500,600
12390,2019-12-03 01:00:00,41.6,500,600
12391,2019-12-03 02:00:00,43.2296194755401,500,600
12392,2019-12-03 03:00:00,43.2,500,600
12393,2019-12-03 04:00:00,40.0,500,600
12394,2019-12-03 05:00:00,40.0,500,600
12395,2019-12-03 06:00:00,40.0,500,600
12396,2019-12-03 07:00:00,41.6307578600246,500,600
12397,2019-12-03 08:00:00,54.4235243254238,500,600
12398,2019-12-03 09:00:00,54.4235243254238,500,600
12399,2019-12-03 10:00:00,54.4235243254238,500,600
12400,2019-12-03 11:00:00,51.2249938994628,500,600
12401,2019-12-03 12:00:00,51.2249938994628,500,600
12402,2019-12-03 13:00:00,51.2249938994628,500,600
12403,2019-12-03 14:00:00,49.6257997416666,500,600
12404,2019-12-03 15:00:00,48.0266592633716,500,600
12405,2019-12-03 16:00:00,46.5102139319956,500,600
12406,2019-12-03 17:00:00,48.0266592633716,500,600
12407,2019-12-03 18:00:00,36.8,500,600
12408,2019-12-03 19:00:00,40.0319872102298,500,600
12409,2019-12-03 20:00:00,36.8,500,600
12410,2019-12-03 21:00:00,38.4333188782858,500,600
12411,2019-12-03 22:00:00,35.2,500,600
12412,2019-12-03 23:00:00,35.2,500,600
12413,2019-12-04 00:00:00,35.2,500,600
12414,2019-12-04 01:00:00,36.8,500,600
12415,2019-12-04 02:00:00,36.8,500,600
12416,2019-12-04 03:00:00,36.8347661863083,500,600
12417,2019-12-04 04:00:00,36.8,500,600
12418,2019-12-04 05:00:00,35.2,500,600
12419,2019-12-04 06:00:00,36.8,500,600
12420,2019-12-04 07:00:00,38.4,500,600
12421,2019-12-04 08:00:00,49.6257997416666,500,600
12422,2019-12-04 09:00:00,49.6257997416666,500,600
12423,2019-12-04 10:00:00,46.5102139319956,500,600
12424,2019-12-04 11:00:00,46.4275780113501,500,600
12425,2019-12-04 12:00:00,44.8285623235901,500,600
12426,2019-12-04 13:00:00,43.2296194755401,500,600
12427,2019-12-04 14:00:00,43.2296194755401,500,600
12428,2019-12-04 15:00:00,44.8571064604038,500,600
12429,2019-12-04 16:00:00,44.8285623235901,500,600
12430,2019-12-04 17:00:00,48.0,500,600
12431,2019-12-04 18:00:00,35.2,500,600
12432,2019-12-04 19:00:00,36.8347661863083,500,600
12433,2019-12-04 20:00:00,36.8347661863083,500,600
12434,2019-12-04 21:00:00,35.2,500,600
12435,2019-12-04 22:00:00,33.6,500,600
12436,2019-12-04 23:00:00,33.6,500,600
12437,2019-12-05 00:00:00,32.0399750312013,500,600
12438,2019-12-05 01:00:00,33.6,500,600
12439,2019-12-05 02:00:00,32.0,500,600
12440,2019-12-05 03:00:00,32.0,500,600
12441,2019-12-05 04:00:00,35.2,500,600
12442,2019-12-05 05:00:00,30.4,500,600
12443,2019-12-05 06:00:00,32.0399750312013,500,600
12444,2019-12-05 07:00:00,33.6380736666058,500,600
12445,2019-12-05 08:00:00,48.0,500,600
12446,2019-12-05 09:00:00,48.0266592633716,500,600
12447,2019-12-05 10:00:00,46.4275780113501,500,600
12448,2019-12-05 11:00:00,43.3183563861788,500,600
12449,2019-12-05 12:00:00,41.722895393297,500,600
12450,2019-12-05 13:00:00,43.2296194755401,500,600
12451,2019-12-05 14:00:00,38.5331026521353,500,600
12452,2019-12-05 15:00:00,43.2592186707065,500,600
12453,2019-12-05 16:00:00,43.2,500,600
12454,2019-12-05 17:00:00,59.2,500,600
12455,2019-12-05 18:00:00,54.4235243254238,500,600
12456,2019-12-05 19:00:00,52.8,500,600
12457,2019-12-05 20:00:00,51.2249938994628,500,600
12458,2019-12-05 21:00:00,51.2,500,600
12459,2019-12-05 22:00:00,51.2,500,600
12460,2019-12-05 23:00:00,49.6257997416666,500,600
12461,2019-12-06 00:00:00,49.6,500,600
