,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
07-10-19,11 - 12,"55,47","43,62","43,62","51,75","70,41","70,41","51,75","70,41","43,62","43,62","43,62","43,62","43,62","43,62","70,41","70,41","70,41"
07-10-19,12 - 13,"49,73","41,81","41,81","49,91","69,94","69,69","49,91","69,94","41,81","41,81","41,81","41,81","41,81","41,81","69,94","69,94","69,94"
07-10-19,13 - 14,"47,72","41,42","41,42","48,80","68,30","68,03","48,80","68,30","41,42","41,42","41,42","41,42","41,42","41,42","68,30","68,30","68,30"
07-10-19,14 - 15,"46,40","40,98","40,98","47,57","64,90","64,90","47,57","64,90","40,98","40,98","40,98","40,98","40,98","40,98","64,90","64,90","64,90"
07-10-19,15 - 16,"46,47","40,91","40,91","48,04","64,18","63,30","48,04","64,18","40,91","40,91","40,91","40,91","40,91","40,91","64,18","64,18","64,18"
07-10-19,16 - 17,"46,63","40,90","40,90","48,78","64,83","64,83","48,78","64,83","40,90","40,90","40,90","40,90","40,90","40,90","64,83","64,83","64,83"
07-10-19,17 - 18,"47,52","40,88","40,88","51,50","67,77","67,77","51,50","67,77","40,88","40,88","40,88","40,88","40,88","40,88","67,77","67,77","67,77"
07-10-19,18 - 19,"47,67","40,98","40,98","54,91","72,42","72,42","54,91","72,42","40,98","40,98","40,98","40,98","40,98","40,98","72,42","72,42","72,42"
07-10-19,19 - 20,"51,66","40,97","40,97","61,76","75,28","71,52","61,76","75,28","41,41","41,41","41,41","40,97","40,97","40,97","75,28","75,28","75,28"
07-10-19,20 - 21,"44,30","40,49","40,49","51,30","69,26","51,30","51,93","69,26","40,94","40,94","40,94","40,49","40,49","40,49","69,26","69,26","69,26"
07-10-19,21 - 22,"39,22","38,60","38,60","38,60","56,77","46,44","43,46","56,77","38,60","38,60","38,60","38,60","38,60","38,60","56,77","56,77","56,77"
07-10-19,22 - 23,"37,62","37,31","37,31","37,31","51,84","45,35","39,18","51,84","37,31","37,31","37,31","37,31","37,31","37,31","51,84","51,84","51,84"
07-10-19,23 - 00,"35,74","35,81","35,81","35,81","35,81","35,81","28,44","35,81","35,81","35,81","35,81","35,81","35,81","35,81","35,81","35,81","35,81"
08-10-19,00 - 01,"35,63","35,68","35,68","35,68","35,68","35,68","30,64","35,68","35,67","35,67","35,67","35,68","35,68","35,68","35,68","35,68","35,68"
08-10-19,01 - 02,"34,81","34,91","34,91","34,91","34,91","34,91","27,93","34,91","34,74","34,74","34,91","34,91","34,91","34,91","34,91","34,91","34,91"
08-10-19,02 - 03,"34,00","34,35","34,35","34,35","34,35","34,35","25,00","34,35","33,88","33,88","34,35","34,35","34,35","34,35","34,35","34,35","34,35"
08-10-19,03 - 04,"33,88","34,03","34,03","34,03","34,03","34,03","22,98","34,03","33,87","33,87","34,03","34,03","34,03","34,03","34,03","34,03","34,03"
08-10-19,04 - 05,"34,13","34,41","34,41","34,41","34,41","34,41","22,02","34,41","33,95","33,95","34,41","34,41","34,41","34,41","34,41","34,41","34,41"
08-10-19,05 - 06,"35,55","36,10","36,10","36,10","36,10","42,91","24,50","36,10","34,47","34,47","34,84","36,10","36,10","36,10","42,91","42,91","36,10"
08-10-19,06 - 07,"37,59","36,91","36,91","36,91","61,20","69,94","30,52","61,20","35,98","35,98","35,98","36,91","36,91","36,91","69,94","69,94","61,20"
08-10-19,07 - 08,"40,62","37,87","37,87","37,87","60,18","72,78","42,12","60,18","37,87","37,87","37,87","37,87","37,87","37,87","72,78","72,78","72,78"
08-10-19,08 - 09,"46,70","41,68","41,68","44,30","65,58","74,33","47,19","65,58","44,30","44,30","44,30","41,68","41,68","41,68","74,33","74,33","74,33"
08-10-19,09 - 10,"46,36","41,38","41,38","43,04","65,78","72,78","43,04","65,78","43,04","43,04","43,04","41,38","41,38","41,38","72,78","72,78","72,78"
08-10-19,10 - 11,"44,52","40,16","40,16","40,16","56,77","73,55","40,16","56,77","40,16","40,16","40,16","40,16","40,16","40,16","73,55","73,55","73,55"
08-10-19,11 - 12,"41,50","38,73","38,73","38,73","57,26","72,74","38,73","57,26","38,73","38,73","38,73","38,73","38,73","38,73","72,74","72,74","72,74"
08-10-19,12 - 13,"39,63","37,54","37,54","37,54","57,29","71,73","37,54","57,29","37,54","37,54","37,54","37,54","37,54","37,54","71,73","71,73","71,73"
08-10-19,13 - 14,"38,88","36,95","36,95","36,95","60,05","69,61","36,95","60,05","36,95","36,95","36,95","36,95","36,95","36,95","69,61","69,61","69,61"
08-10-19,14 - 15,"37,79","36,54","36,54","36,54","60,19","70,72","36,20","60,19","36,20","36,20","36,20","36,54","36,54","36,54","70,72","70,72","63,09"
08-10-19,15 - 16,"37,93","36,53","36,53","36,53","58,47","72,72","36,30","58,47","36,53","36,53","36,53","36,53","36,53","36,53","72,72","72,72","58,47"
08-10-19,16 - 17,"39,96","37,56","37,56","37,56","56,25","69,69","36,28","56,25","37,56","37,56","37,56","37,56","37,56","37,56","69,69","69,69","57,01"
08-10-19,17 - 18,"43,25","39,11","39,11","39,11","56,18","69,49","40,62","56,18","39,11","39,11","39,11","39,11","39,11","39,11","69,49","69,49","56,18"
08-10-19,18 - 19,"45,89","40,42","40,42","43,02","60,98","75,53","44,44","60,98","43,02","43,02","43,02","40,42","40,42","40,42","75,53","74,36","60,98"
08-10-19,19 - 20,"46,02","40,35","40,35","42,02","57,28","72,53","50,15","57,28","42,02","42,02","42,02","40,35","40,35","40,35","72,53","72,53","57,28"
08-10-19,20 - 21,"39,37","37,88","37,88","37,88","55,71","55,71","37,50","55,71","37,88","37,88","37,88","37,88","37,88","37,88","55,71","55,71","55,71"
08-10-19,21 - 22,"36,33","35,93","35,93","35,93","35,93","45,90","33,16","35,93","35,93","35,93","35,93","35,93","35,93","35,93","45,90","45,90","35,93"
08-10-19,22 - 23,"35,02","34,90","34,90","34,90","34,90","44,71","28,50","34,90","34,90","34,90","34,90","34,90","34,90","34,90","44,71","44,71","34,90"
08-10-19,23 - 00,"33,55","33,62","33,62","33,62","33,62","33,62","26,30","33,62","33,62","33,62","33,62","33,62","33,62","33,62","33,62","33,62","33,62"
09-10-19,00 - 01,"34,13","34,17","34,17","34,17","34,17","34,17","24,19","34,17","34,17","34,17","34,17","34,17","34,17","34,17","34,17","34,17","34,17"
09-10-19,01 - 02,"34,01","34,07","34,07","34,07","34,07","34,07","23,63","34,07","34,07","34,07","34,07","34,07","34,07","34,07","34,07","34,07","34,07"
09-10-19,02 - 03,"33,85","33,87","33,87","33,87","33,87","33,87","22,25","33,87","33,87","33,87","33,87","33,87","33,87","33,87","33,87","33,87","33,87"
09-10-19,03 - 04,"33,85","33,87","33,87","33,87","33,87","33,87","19,44","33,87","33,87","33,87","33,87","33,87","33,87","33,87","33,87","33,87","33,87"
09-10-19,04 - 05,"34,00","34,06","34,06","34,06","34,06","34,06","21,92","34,06","34,06","34,06","34,06","34,06","34,06","34,06","34,06","34,06","34,06"
09-10-19,05 - 06,"35,41","35,05","35,05","35,05","35,05","48,67","25,22","35,05","35,05","35,05","35,05","35,05","35,05","35,05","48,67","48,67","35,05"
09-10-19,06 - 07,"37,95","36,54","36,54","36,54","55,41","66,58","31,00","55,41","36,54","36,54","36,54","36,54","36,54","36,54","66,58","55,41","55,41"
09-10-19,07 - 08,"41,76","38,67","38,67","38,67","57,94","66,31","44,22","57,94","38,67","38,67","38,67","38,67","38,67","38,67","66,31","57,94","57,94"
09-10-19,08 - 09,"46,99","39,43","39,43","45,51","60,30","67,92","45,51","60,30","45,51","45,51","45,51","39,43","39,43","39,43","67,92","67,52","67,52"
09-10-19,09 - 10,"47,96","39,28","39,28","47,06","62,40","66,35","47,06","62,40","47,06","47,06","47,06","39,28","39,28","39,28","66,35","62,40","62,40"
09-10-19,10 - 11,"45,92","39,20","39,20","42,62","59,54","65,50","42,62","59,54","42,62","42,62","42,62","39,20","39,20","39,20","65,50","59,54","59,54"
09-10-19,11 - 12,"44,70","39,19","39,19","39,19","60,47","65,00","40,49","60,47","39,19","39,19","39,19","39,19","39,19","39,19","65,00","60,47","60,47"
09-10-19,12 - 13,"39,92","37,88","37,88","37,88","61,09","66,08","37,37","61,09","37,88","37,88","37,88","37,88","37,88","37,88","66,08","61,09","61,09"
09-10-19,13 - 14,"38,42","36,89","36,89","36,89","61,39","63,63","36,10","61,39","36,89","36,89","36,89","36,89","36,89","36,89","63,63","61,39","61,39"
09-10-19,14 - 15,"37,83","36,67","36,67","36,67","53,25","62,69","35,65","53,25","36,67","36,67","36,67","36,67","36,67","36,67","62,69","61,33","61,33"
09-10-19,15 - 16,"37,27","36,42","36,42","36,42","57,83","59,92","35,25","57,83","36,42","36,42","36,42","36,42","36,42","36,42","59,92","57,83","57,83"
09-10-19,16 - 17,"37,49","36,52","36,52","36,52","57,80","60,57","33,49","57,80","36,52","36,52","36,52","36,52","36,52","36,52","60,57","57,80","57,80"
09-10-19,17 - 18,"39,13","37,60","37,60","37,60","61,39","64,98","40,73","61,39","37,60","37,60","37,60","37,60","37,60","37,60","64,98","61,39","61,39"
09-10-19,18 - 19,"45,16","38,26","38,26","43,05","67,66","70,66","45,14","67,66","43,05","43,05","43,05","38,26","38,26","38,26","70,66","67,66","67,66"
09-10-19,19 - 20,"46,31","38,21","38,21","50,64","64,70","68,32","51,44","64,70","45,20","45,20","45,20","38,21","38,21","38,21","68,32","64,70","64,70"
09-10-19,20 - 21,"39,09","38,13","38,13","38,13","56,49","56,49","43,27","56,49","38,13","38,13","38,13","38,13","38,13","38,13","56,49","56,49","56,49"
09-10-19,21 - 22,"37,06","36,83","36,83","36,83","46,08","50,40","38,13","46,08","36,83","36,83","36,83","36,83","36,83","36,83","50,40","50,40","50,40"
09-10-19,22 - 23,"35,76","35,41","35,41","35,41","35,41","47,36","34,20","35,41","35,41","35,41","35,41","35,41","35,41","35,41","47,36","47,36","47,36"
09-10-19,23 - 00,"34,00","34,10","34,10","34,10","34,10","35,02","28,08","34,10","34,10","34,10","34,10","34,10","34,10","34,10","35,02","35,02","35,02"
10-10-19,00 - 01,"33,45","33,49","33,49","33,49","33,49","33,49","23,88","33,49","33,49","33,49","33,49","33,49","33,49","33,49","33,49","33,49","33,49"
10-10-19,01 - 02,"33,10","33,14","33,14","33,14","33,14","33,14","22,93","33,14","33,14","33,14","33,14","33,14","33,14","33,14","33,14","33,14","33,14"
10-10-19,02 - 03,"32,95","32,98","32,98","32,98","32,98","32,98","21,77","32,98","32,98","32,98","32,98","32,98","32,98","32,98","32,98","32,98","32,98"
10-10-19,03 - 04,"32,94","32,96","32,96","32,96","32,96","32,96","18,39","32,96","32,96","32,96","32,96","32,96","32,96","32,96","32,96","32,96","32,96"
10-10-19,04 - 05,"33,36","33,44","33,44","33,44","33,44","33,44","18,95","33,44","33,44","33,44","33,44","33,44","33,44","33,44","33,44","33,44","33,44"
10-10-19,05 - 06,"34,93","34,49","34,49","34,49","34,49","50,32","22,20","34,49","34,49","34,49","34,49","34,49","34,49","34,49","50,32","50,32","36,04"
10-10-19,06 - 07,"36,52","35,74","35,74","35,74","55,02","62,36","34,73","55,02","35,74","35,74","35,74","35,74","35,74","35,74","62,36","55,04","55,04"
10-10-19,07 - 08,"39,03","37,41","37,41","37,57","57,14","65,03","45,97","57,14","37,57","37,57","37,57","37,41","37,41","37,41","65,03","57,14","57,14"
10-10-19,08 - 09,"45,30","38,92","38,92","42,84","60,07","66,03","47,74","60,07","42,84","42,84","42,84","38,92","38,92","38,92","66,03","60,07","60,07"
10-10-19,09 - 10,"43,16","39,19","39,19","39,66","60,07","66,10","44,00","60,07","39,66","39,66","39,66","39,19","39,19","39,19","66,10","60,07","60,07"
10-10-19,10 - 11,"39,13","37,59","37,59","37,59","59,61","66,28","38,50","59,61","37,59","37,59","37,59","37,59","37,59","37,59","66,28","59,61","59,61"
10-10-19,11 - 12,"37,71","36,79","36,79","36,79","59,38","64,98","35,70","59,38","36,79","36,79","36,79","36,79","36,79","36,79","64,98","59,38","59,38"
10-10-19,12 - 13,"36,53","36,09","36,09","36,09","57,69","64,00","31,25","57,69","35,42","35,42","35,42","36,09","36,09","36,09","64,00","57,69","57,69"
10-10-19,13 - 14,"36,10","35,81","35,81","35,81","44,73","61,66","34,04","44,73","35,17","35,17","35,17","35,81","35,81","35,81","61,66","57,04","57,04"
10-10-19,14 - 15,"35,63","35,27","35,27","35,27","35,27","61,48","30,00","35,27","34,88","34,88","34,88","35,27","35,27","35,27","61,48","57,06","57,06"
10-10-19,15 - 16,"35,38","35,21","35,21","35,21","35,21","59,26","34,67","35,21","34,67","34,67","34,67","35,21","35,21","35,21","59,26","56,15","56,15"
10-10-19,16 - 17,"35,68","35,22","35,22","35,22","35,22","58,79","26,38","35,22","35,22","35,22","35,22","35,22","35,22","35,22","58,79","56,23","56,23"
10-10-19,17 - 18,"36,52","36,01","36,01","36,01","43,35","65,56","36,95","43,35","36,01","36,01","36,01","36,01","36,01","36,01","65,56","56,56","56,56"
10-10-19,18 - 19,"37,75","36,73","36,73","36,73","60,53","70,74","43,30","60,53","36,73","36,73","36,73","36,73","36,73","36,73","70,74","60,53","60,53"
10-10-19,19 - 20,"38,89","37,08","37,08","37,08","56,94","69,63","47,79","56,94","37,08","37,08","37,08","37,08","37,08","37,08","69,63","56,94","56,94"
10-10-19,20 - 21,"36,62","36,26","36,26","36,26","41,78","51,84","41,78","41,78","36,26","36,26","36,26","36,26","36,26","36,26","51,84","51,84","51,84"
10-10-19,21 - 22,"35,28","34,95","34,95","34,95","34,95","50,38","29,00","34,95","34,95","34,95","34,95","34,95","34,95","34,95","50,38","50,38","50,38"
10-10-19,22 - 23,"34,06","33,91","33,91","33,91","33,91","44,75","28,39","33,91","33,91","33,91","33,91","33,91","33,91","33,91","44,75","44,75","44,75"
10-10-19,23 - 00,"32,57","32,60","32,60","32,60","32,60","32,60","25,23","32,60","32,60","32,60","32,60","32,60","32,60","32,60","32,60","32,60","32,60"
11-10-19,00 - 01,"32,29","32,05","32,05","32,05","32,05","32,05","23,75","32,05","32,11","32,11","32,11","32,88","32,88","32,88","32,05","32,05","32,05"
11-10-19,01 - 02,"31,95","28,89","28,89","28,89","28,89","28,89","22,34","28,89","32,41","32,41","32,41","32,81","32,81","32,81","28,89","28,89","28,89"
11-10-19,02 - 03,"31,22","24,23","24,23","24,23","24,23","24,23","17,65","24,23","31,83","31,83","31,83","32,78","32,78","32,78","24,23","24,23","24,23"
11-10-19,03 - 04,"31,25","25,30","25,30","25,30","25,30","25,30","12,57","25,30","31,69","31,69","31,69","32,78","32,78","32,78","25,30","25,30","25,30"
11-10-19,04 - 05,"32,17","32,27","32,27","32,27","32,27","32,27","14,54","32,27","32,27","32,27","32,27","32,81","32,81","32,81","32,27","32,27","32,27"
11-10-19,05 - 06,"33,30","32,92","32,92","32,92","32,92","54,99","20,15","32,92","32,92","32,92","32,92","32,92","32,92","32,92","54,99","50,24","32,92"
11-10-19,06 - 07,"34,57","34,01","34,01","34,01","34,01","66,29","26,04","34,01","34,01","34,01","34,01","34,01","34,01","34,01","66,29","50,30","50,30"
11-10-19,07 - 08,"36,39","35,43","35,43","35,43","38,69","66,26","38,69","38,69","35,43","35,43","35,43","35,43","35,43","35,43","66,26","51,89","51,89"
11-10-19,08 - 09,"38,08","36,92","36,92","36,92","40,84","65,75","40,84","40,84","36,92","36,92","36,92","36,92","36,92","36,92","65,75","53,78","53,78"
11-10-19,09 - 10,"37,14","36,22","36,22","36,22","37,42","64,92","37,42","37,42","36,22","36,22","36,22","36,22","36,22","36,22","64,92","53,78","53,78"
11-10-19,10 - 11,"35,96","35,10","35,10","35,10","35,10","64,64","33,90","35,10","35,10","35,10","35,10","35,10","35,10","35,10","64,64","54,01","54,01"
11-10-19,11 - 12,"35,69","34,98","34,98","34,98","34,98","62,05","30,41","34,98","34,98","34,98","34,98","34,98","34,98","34,98","62,05","54,15","54,15"
11-10-19,12 - 13,"35,21","34,75","34,75","34,75","34,75","59,95","23,59","34,75","34,75","34,75","34,75","34,75","34,75","34,75","59,95","54,13","54,13"
11-10-19,13 - 14,"34,79","34,42","34,42","34,42","34,42","57,79","22,93","34,42","34,42","34,42","34,42","34,42","34,42","34,42","57,79","54,17","54,17"
11-10-19,14 - 15,"34,48","34,14","34,14","34,14","34,14","55,67","21,77","34,14","34,14","34,14","34,14","34,14","34,14","34,14","55,67","53,56","53,56"
11-10-19,15 - 16,"34,27","33,85","33,85","33,85","33,85","56,33","22,11","33,85","33,85","33,85","33,85","33,85","33,85","33,85","56,33","51,82","50,43"
11-10-19,16 - 17,"34,27","33,79","33,79","33,79","33,79","60,20","23,80","33,79","33,79","33,79","33,79","33,79","33,79","33,79","60,20","50,30","49,50"
11-10-19,17 - 18,"34,60","34,19","34,19","34,19","34,19","59,32","30,38","34,19","34,19","34,19","34,19","34,19","34,19","34,19","59,32","50,30","49,04"
11-10-19,18 - 19,"35,12","34,76","34,76","34,76","34,76","60,20","33,65","34,76","34,76","34,76","34,76","34,76","34,76","34,76","60,20","51,90","51,90"
11-10-19,19 - 20,"35,36","34,92","34,92","34,92","34,92","56,26","34,92","34,92","34,92","34,92","34,92","34,92","34,92","34,92","53,06","53,06","53,06"
11-10-19,20 - 21,"34,36","34,26","34,26","34,26","34,26","46,66","31,19","34,26","34,26","34,26","34,26","34,26","34,26","34,26","49,87","49,87","49,87"
11-10-19,21 - 22,"33,38","33,61","33,61","33,61","33,61","34,25","24,80","33,61","33,61","33,61","33,61","33,61","33,61","33,61","34,25","34,25","33,61"
11-10-19,22 - 23,"32,70","32,81","32,81","32,81","32,81","32,81","22,98","32,81","32,81","32,81","32,81","32,91","32,91","32,91","32,81","32,81","32,81"
11-10-19,23 - 00,"30,74","27,55","27,55","27,55","27,55","27,55","12,94","27,55","30,33","30,33","30,33","32,83","32,83","32,83","27,55","27,55","27,55"
12-10-19,00 - 01,"32,60","32,74","32,74","32,74","32,74","32,74","0,47","0,47","32,74","32,74","32,74","32,90","32,90","32,90","32,74","32,74","32,74"
12-10-19,01 - 02,"32,43","32,65","32,65","32,65","32,65","32,65","0,03","0,03","32,65","32,65","32,65","32,80","32,80","32,80","32,65","32,65","32,65"
12-10-19,02 - 03,"30,99","32,25","32,25","32,25","32,25","32,25","-2,66","-2,66","32,25","32,25","32,25","32,74","32,74","32,74","32,25","32,25","32,25"
12-10-19,03 - 04,"31,30","30,91","30,91","30,91","30,91","30,91","0,09","0,09","32,08","32,08","32,08","32,72","32,72","32,72","30,91","30,91","30,91"
12-10-19,04 - 05,"32,13","32,20","32,20","32,20","32,20","32,20","5,80","5,80","32,20","32,20","32,20","32,71","32,71","32,71","32,20","32,20","32,20"
12-10-19,05 - 06,"32,55","32,58","32,58","32,58","32,58","32,58","10,79","10,79","32,58","32,58","32,58","32,81","32,81","32,81","32,58","32,58","32,58"
12-10-19,06 - 07,"32,85","32,90","32,90","32,90","32,90","32,90","19,47","32,90","32,90","32,90","32,90","32,97","32,97","32,97","32,90","32,90","32,90"
12-10-19,07 - 08,"33,20","33,25","33,25","33,25","33,25","33,25","24,44","33,25","33,25","33,25","33,25","33,25","33,25","33,25","33,25","33,25","33,25"
12-10-19,08 - 09,"33,63","33,78","33,78","33,78","33,78","38,01","23,47","33,78","33,58","33,58","33,58","33,78","33,78","33,78","38,01","38,01","33,78"
12-10-19,09 - 10,"34,54","34,60","34,60","34,60","34,60","44,70","22,96","34,60","34,45","34,45","34,45","34,60","34,60","34,60","44,70","44,70","34,60"
12-10-19,10 - 11,"35,06","35,24","35,24","35,24","35,24","44,73","12,75","35,24","34,97","34,97","34,97","35,24","35,24","35,24","44,73","44,73","44,73"
12-10-19,11 - 12,"34,77","34,97","34,97","34,97","34,97","43,65","7,49","34,97","34,79","34,79","34,79","34,97","34,97","34,97","43,65","43,65","43,65"
12-10-19,12 - 13,"34,26","34,48","34,48","34,48","34,48","35,28","10,13","34,48","34,48","34,48","34,48","34,48","34,48","34,48","35,28","35,28","35,28"
