,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
20-02-20,21 - 22,"9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30","9,30"
20-02-20,22 - 23,"8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80","8,80"
20-02-20,23 - 00,"8,07","8,03","8,03","8,03","8,03","8,03","8,03","8,03","8,03","8,03","8,03","8,43","8,43","8,43","8,03","8,03","8,03"
21-02-20,00 - 01,"8,30","8,28","8,28","8,28","8,28","8,28","8,28","8,28","8,28","8,28","8,28","8,28","8,28","8,28","26,76","26,76","26,76"
21-02-20,01 - 02,"7,63","7,60","7,60","7,60","7,60","7,60","7,60","7,60","7,60","7,60","7,60","7,60","7,60","7,60","17,41","17,41","17,41"
21-02-20,02 - 03,"7,39","7,37","7,37","7,37","7,37","7,37","7,37","7,37","7,37","7,37","7,37","7,37","7,37","7,37","7,37","7,37","7,37"
21-02-20,03 - 04,"7,96","7,94","7,94","7,94","7,94","7,94","7,94","7,94","7,94","7,94","7,94","7,94","7,94","7,94","7,94","7,94","7,94"
21-02-20,04 - 05,"8,49","8,47","8,47","8,47","8,47","8,47","8,47","8,47","8,47","8,47","8,47","8,47","8,47","8,47","16,62","16,62","16,62"
21-02-20,05 - 06,"8,90","8,78","8,78","8,78","8,78","16,08","8,78","8,78","8,78","8,78","8,78","8,78","8,78","8,78","16,08","16,08","16,08"
21-02-20,06 - 07,"9,46","9,54","9,54","9,54","9,54","15,96","9,54","9,54","9,54","9,19","9,54","9,54","9,54","9,54","15,96","15,96","15,96"
21-02-20,07 - 08,"10,66","11,00","11,00","17,68","17,68","17,68","17,68","17,68","10,91","9,24","10,91","11,00","11,00","11,00","39,17","39,17","39,17"
21-02-20,08 - 09,"10,88","11,26","11,26","21,98","21,98","21,98","21,98","21,98","10,97","9,27","10,97","11,26","11,26","11,26","40,57","40,57","40,57"
21-02-20,09 - 10,"10,73","11,42","11,42","14,84","14,84","14,84","14,84","14,84","10,89","9,28","10,89","11,42","11,42","11,42","40,58","40,58","40,58"
21-02-20,10 - 11,"10,50","10,97","10,97","10,97","10,97","16,77","10,97","10,97","10,79","9,26","10,79","10,97","10,97","10,97","39,71","39,71","39,71"
21-02-20,11 - 12,"9,96","10,51","10,51","10,51","10,51","18,21","10,51","10,51","10,51","9,23","10,51","10,51","10,51","10,51","35,10","35,10","35,10"
21-02-20,12 - 13,"9,57","9,72","9,72","9,72","9,72","21,84","9,72","9,72","9,72","9,20","9,72","9,72","9,72","9,72","35,06","35,06","35,06"
21-02-20,13 - 14,"9,43","9,40","9,40","9,40","9,40","19,52","9,40","9,40","9,40","9,19","9,40","9,40","9,40","9,40","35,05","35,05","35,05"
21-02-20,14 - 15,"9,28","9,14","9,14","9,14","9,14","16,94","9,14","9,14","9,14","9,14","9,14","9,14","9,14","9,14","40,05","40,05","40,05"
21-02-20,15 - 16,"9,08","8,98","8,98","8,98","8,98","12,91","8,98","8,98","8,98","8,98","8,98","8,98","8,98","8,98","17,69","17,69","17,69"
21-02-20,16 - 17,"9,18","9,02","9,02","9,02","9,02","20,83","9,02","9,02","9,02","9,02","9,02","9,02","9,02","9,02","40,09","40,09","40,09"
21-02-20,17 - 18,"9,42","9,43","9,43","9,43","9,43","31,13","9,43","9,43","9,43","9,14","9,43","9,43","9,43","9,43","46,77","46,77","46,77"
21-02-20,18 - 19,"9,43","9,50","9,50","9,50","9,50","30,62","9,50","9,50","9,50","9,14","9,50","9,50","9,50","9,50","45,04","45,04","45,04"
21-02-20,19 - 20,"9,14","9,04","9,04","9,04","9,04","16,91","9,04","9,04","9,04","9,04","9,04","9,04","9,04","9,04","42,36","42,36","42,36"
21-02-20,20 - 21,"8,84","8,74","8,74","8,74","8,74","10,29","8,74","8,74","8,74","8,74","8,74","8,74","8,74","8,74","24,09","24,09","24,09"
21-02-20,21 - 22,"8,57","8,51","8,51","8,51","8,51","9,83","8,51","8,51","8,51","8,51","8,51","8,51","8,51","8,51","9,83","9,83","9,83"
21-02-20,22 - 23,"8,19","8,11","8,11","8,11","8,11","8,11","8,11","8,11","8,11","8,11","8,11","8,11","8,11","8,11","8,11","8,11","8,11"
21-02-20,23 - 00,"7,22","7,08","7,08","7,08","7,08","7,08","7,08","7,08","7,08","7,08","7,08","7,08","7,08","7,08","7,08","7,08","7,08"
22-02-20,00 - 01,"7,90","7,83","7,83","7,83","7,83","7,83","8,02","7,83","7,83","7,83","7,83","7,83","7,83","7,83","27,00","27,00","27,00"
22-02-20,01 - 02,"6,32","3,33","3,33","3,33","3,33","3,33","0,12","3,33","7,49","7,49","7,49","6,28","6,28","6,28","26,78","26,78","26,78"
22-02-20,02 - 03,"5,97","2,16","2,16","2,16","2,16","2,16","0,10","2,16","7,36","7,36","7,36","6,00","6,00","6,00","2,16","2,16","2,16"
22-02-20,03 - 04,"4,65","2,01","2,01","2,01","2,01","2,01","0,00","2,01","7,30","7,30","7,30","5,85","5,85","5,85","2,01","2,01","2,01"
22-02-20,04 - 05,"5,06","2,85","2,85","2,85","2,85","2,85","0,01","2,85","7,29","7,29","7,29","5,86","5,86","5,86","2,85","2,85","2,85"
22-02-20,05 - 06,"6,08","5,75","5,75","5,75","5,75","5,75","-0,33","5,75","7,42","7,42","7,42","6,11","6,11","6,11","5,75","5,75","5,75"
22-02-20,06 - 07,"6,40","6,73","6,73","6,73","6,73","6,73","-7,99","6,73","7,65","7,65","7,65","6,73","6,73","6,73","6,73","6,73","6,73"
22-02-20,07 - 08,"6,79","6,96","6,96","6,96","6,96","6,96","-0,94","6,96","7,47","7,47","7,47","6,96","6,96","6,96","6,96","6,96","6,96"
22-02-20,08 - 09,"7,19","7,44","7,44","7,44","7,44","7,44","-0,02","7,44","7,68","7,68","7,68","7,44","7,44","7,44","7,44","7,44","7,44"
22-02-20,09 - 10,"7,71","8,05","8,05","8,05","8,05","8,05","-0,57","8,05","8,05","8,05","8,05","8,05","8,05","8,05","8,05","8,05","8,05"
22-02-20,10 - 11,"7,91","8,54","8,54","8,54","8,54","8,54","-4,07","8,54","8,54","8,23","8,54","8,54","8,54","8,54","8,54","8,54","8,54"
22-02-20,11 - 12,"7,91","8,58","8,58","8,58","8,58","8,58","-5,68","8,58","8,58","8,16","8,58","8,58","8,58","8,58","8,58","8,58","8,58"
22-02-20,12 - 13,"7,90","8,57","8,57","8,57","8,57","8,57","-5,10","8,57","8,57","8,10","8,57","8,57","8,57","8,57","8,57","8,57","8,57"
22-02-20,13 - 14,"7,72","8,35","8,35","8,35","8,35","8,35","-9,25","8,35","8,35","8,06","8,35","8,35","8,35","8,35","8,35","8,35","8,35"
22-02-20,14 - 15,"7,48","7,98","7,98","7,98","7,98","7,98","-8,60","7,98","7,98","7,98","7,98","7,98","7,98","7,98","7,98","7,98","7,98"
22-02-20,15 - 16,"7,60","7,98","7,98","7,98","7,98","7,98","-4,01","7,98","7,98","7,98","7,98","7,98","7,98","7,98","7,98","7,98","7,98"
22-02-20,16 - 17,"8,37","8,53","8,53","8,53","8,53","8,53","0,52","8,53","8,53","8,13","8,53","8,53","8,53","8,53","8,53","8,53","8,53"
22-02-20,17 - 18,"8,90","8,99","8,99","8,99","8,99","13,41","0,98","8,99","8,99","8,34","8,99","8,99","8,99","8,99","13,41","13,41","13,41"
22-02-20,18 - 19,"9,06","9,06","9,06","9,06","9,06","25,91","8,76","9,06","9,06","8,76","9,06","9,06","9,06","9,06","25,91","25,91","25,91"
22-02-20,19 - 20,"8,71","8,86","8,86","8,86","8,86","9,20","5,01","8,86","8,86","8,22","8,86","8,86","8,86","8,86","9,20","9,20","9,20"
22-02-20,20 - 21,"7,67","7,93","7,93","7,93","7,93","7,93","0,06","7,93","7,93","7,93","7,93","7,93","7,93","7,93","7,93","7,93","7,93"
22-02-20,21 - 22,"6,94","6,63","6,63","6,63","6,63","6,63","0,02","6,63","7,79","7,79","7,79","6,96","6,96","6,96","6,63","6,63","6,63"
22-02-20,22 - 23,"6,65","5,66","5,66","5,66","5,66","5,66","0,04","5,66","7,68","7,68","7,68","6,79","6,79","6,79","5,66","5,66","5,66"
22-02-20,23 - 00,"6,51","5,91","5,91","5,91","5,91","5,91","0,01","5,91","7,56","7,56","7,56","6,80","6,80","6,80","5,91","5,91","5,91"
23-02-20,00 - 01,"6,13","6,76","6,76","6,76","6,76","6,76","-2,44","6,76","6,76","6,76","6,76","6,96","6,96","6,96","6,76","6,76","6,76"
23-02-20,01 - 02,"6,11","6,81","6,81","6,81","6,81","6,81","-2,67","6,81","6,81","6,81","6,81","6,99","6,99","6,99","6,81","6,81","6,81"
23-02-20,02 - 03,"5,91","6,13","6,13","6,13","6,13","6,13","-2,62","6,13","6,57","6,57","6,57","6,96","6,96","6,96","6,13","6,13","6,13"
23-02-20,03 - 04,"5,69","5,34","5,34","5,34","5,34","5,34","-2,63","5,34","6,54","6,54","6,54","6,94","6,94","6,94","5,34","5,34","5,34"
23-02-20,04 - 05,"5,95","6,45","6,45","6,45","6,45","6,45","-2,42","6,45","6,62","6,62","6,62","6,90","6,90","6,90","6,45","6,45","6,45"
23-02-20,05 - 06,"6,49","6,95","6,95","6,95","6,95","6,95","-0,07","6,95","6,95","6,95","6,95","6,95","6,95","6,95","6,95","6,95","6,95"
23-02-20,06 - 07,"6,12","6,60","6,60","6,60","6,60","6,60","-1,57","6,60","6,86","6,86","6,86","6,96","6,96","6,96","6,60","6,60","6,60"
23-02-20,07 - 08,"6,49","6,99","6,99","6,99","6,99","6,99","0,00","6,99","6,99","6,99","6,99","6,99","6,99","6,99","6,99","6,99","6,99"
23-02-20,08 - 09,"7,22","7,30","7,30","7,30","7,30","7,30","0,87","7,30","7,30","7,30","7,30","7,30","7,30","7,30","7,30","7,30","7,30"
23-02-20,09 - 10,"8,57","8,72","8,72","8,72","8,72","8,72","14,14","8,72","8,72","8,23","8,72","8,72","8,72","8,72","8,72","8,72","8,72"
23-02-20,10 - 11,"8,93","9,20","9,20","9,20","9,20","9,20","9,20","9,20","9,20","8,67","9,20","9,20","9,20","9,20","9,20","9,20","9,20"
23-02-20,11 - 12,"8,95","9,02","9,02","9,02","9,02","9,02","8,89","9,02","9,02","8,89","9,02","9,02","9,02","9,02","9,02","9,02","9,02"
23-02-20,12 - 13,"8,89","8,90","8,90","8,90","8,90","8,90","8,88","8,90","8,90","8,88","8,90","8,90","8,90","8,90","8,90","8,90","8,90"
23-02-20,13 - 14,"8,93","8,96","8,96","8,96","8,96","9,28","8,91","8,96","8,96","8,91","8,96","8,96","8,96","8,96","9,28","9,28","9,28"
23-02-20,14 - 15,"8,85","8,83","8,83","8,83","8,83","11,25","8,83","8,83","8,83","8,83","8,83","8,83","8,83","8,83","11,25","11,25","11,25"
23-02-20,15 - 16,"8,71","8,71","8,71","8,71","8,71","8,84","8,71","8,71","8,71","8,71","8,71","8,71","8,71","8,71","8,84","8,84","8,84"
23-02-20,16 - 17,"8,81","8,75","8,75","8,75","8,75","15,74","8,51","8,75","8,75","8,75","8,75","8,75","8,75","8,75","34,01","34,01","34,01"
23-02-20,17 - 18,"9,50","10,00","10,00","10,00","10,00","15,66","10,00","10,00","10,00","9,00","10,00","10,00","10,00","10,00","34,08","34,08","34,08"
23-02-20,18 - 19,"10,06","10,62","10,62","10,62","10,62","10,62","10,62","10,62","10,46","8,99","10,46","10,62","10,62","10,62","34,08","34,08","34,08"
23-02-20,19 - 20,"9,49","10,04","10,04","10,04","10,04","10,04","10,04","10,04","10,04","8,98","10,04","10,04","10,04","10,04","17,67","17,67","17,67"
23-02-20,20 - 21,"8,79","8,81","8,81","8,81","8,81","8,81","8,60","8,81","8,81","8,74","8,81","8,81","8,81","8,81","8,81","8,81","8,81"
23-02-20,21 - 22,"8,56","8,54","8,54","8,54","8,54","8,54","8,34","8,54","8,54","8,54","8,54","8,54","8,54","8,54","8,54","8,54","8,54"
23-02-20,22 - 23,"8,74","8,73","8,73","8,73","8,73","8,73","8,93","8,73","8,73","8,73","8,73","8,73","8,73","8,73","8,73","8,73","8,73"
23-02-20,23 - 00,"8,21","8,18","8,18","8,18","8,18","8,18","8,18","8,18","8,18","8,18","8,18","8,18","8,18","8,18","8,18","8,18","8,18"
24-02-20,00 - 01,"7,44","6,32","6,32","6,32","6,32","6,32","-0,08","6,32","8,16","8,16","8,16","7,62","7,62","7,62","6,32","6,32","6,32"
24-02-20,01 - 02,"7,55","7,23","7,23","7,23","7,23","7,23","0,09","7,23","7,71","7,71","7,71","7,45","7,45","7,45","7,23","7,23","7,23"
24-02-20,02 - 03,"7,72","7,05","7,05","7,05","7,05","7,05","1,28","7,05","7,92","7,92","7,92","7,46","7,46","7,46","7,05","7,05","7,05"
24-02-20,03 - 04,"8,82","8,69","8,69","8,69","8,69","8,69","5,38","8,69","8,69","8,69","8,69","8,69","8,69","8,69","8,69","8,69","8,69"
24-02-20,04 - 05,"9,41","9,36","9,36","9,36","9,36","9,36","18,44","9,36","9,36","9,32","9,36","9,36","9,36","9,36","9,36","9,36","9,36"
24-02-20,05 - 06,"10,19","10,41","10,41","10,41","10,41","10,41","10,41","10,41","10,41","9,59","10,41","10,41","10,41","10,41","10,41","10,41","10,41"
24-02-20,06 - 07,"10,98","10,94","10,94","27,04","27,04","27,04","27,04","27,04","10,65","9,62","10,65","10,94","10,94","10,94","27,04","27,04","27,04"
24-02-20,07 - 08,"11,49","10,74","10,74","43,00","43,00","43,00","43,00","43,00","10,85","9,70","10,85","10,74","10,74","10,74","43,00","43,00","43,00"
24-02-20,08 - 09,"12,67","10,88","10,88","47,53","47,53","47,53","47,53","47,53","10,92","9,81","10,92","10,88","10,88","10,88","47,53","47,53","47,53"
24-02-20,09 - 10,"11,84","10,98","10,98","45,71","45,71","45,71","45,71","45,71","10,86","9,66","10,86","10,98","10,98","10,98","45,71","45,71","45,71"
24-02-20,10 - 11,"11,73","11,03","11,03","44,38","44,38","44,38","44,38","44,38","10,73","9,62","10,73","11,03","11,03","11,03","44,38","44,38","44,38"
24-02-20,11 - 12,"11,60","11,04","11,04","44,05","44,05","44,05","44,05","44,05","10,61","9,58","10,61","11,04","11,04","11,04","44,05","44,05","44,05"
24-02-20,12 - 13,"11,36","11,02","11,02","41,27","41,27","41,27","41,27","41,27","10,49","9,55","10,49","11,02","11,02","11,02","41,27","41,27","41,27"
24-02-20,13 - 14,"11,31","11,18","11,18","40,04","40,04","40,04","40,04","40,04","10,22","9,54","10,22","11,18","11,18","11,18","40,04","40,04","40,04"
24-02-20,14 - 15,"11,38","11,42","11,42","38,41","38,41","38,41","38,41","38,41","10,24","9,52","10,24","11,42","11,42","11,42","38,41","38,41","38,41"
24-02-20,15 - 16,"11,44","11,57","11,57","35,98","35,98","35,98","35,98","35,98","10,42","9,52","10,42","11,57","11,57","11,57","35,98","35,98","35,98"
24-02-20,16 - 17,"11,42","11,82","11,82","32,07","32,07","32,07","32,07","32,07","10,59","9,50","10,59","11,82","11,82","11,82","32,07","32,07","32,07"
24-02-20,17 - 18,"11,82","12,11","12,11","40,04","40,04","40,04","31,00","40,04","10,67","9,50","10,67","12,11","12,11","12,11","40,04","40,04","40,04"
24-02-20,18 - 19,"12,65","13,75","13,75","36,10","36,10","36,10","36,10","36,10","10,73","9,48","10,73","13,75","13,75","13,75","36,10","36,10","36,10"
24-02-20,19 - 20,"12,31","13,76","13,76","35,08","35,08","35,08","35,08","35,08","10,69","9,45","10,69","13,76","13,76","13,76","35,08","35,08","35,08"
24-02-20,20 - 21,"11,57","13,53","13,53","28,62","28,62","28,62","28,62","28,62","10,62","9,39","10,62","13,53","13,53","13,53","35,10","35,10","35,10"
24-02-20,21 - 22,"11,46","13,82","13,82","21,68","21,68","21,68","21,68","21,68","10,41","9,37","10,41","13,82","13,82","13,82","21,68","21,68","21,68"
24-02-20,22 - 23,"11,01","14,40","14,40","15,99","15,99","15,99","15,99","15,99","9,63","9,29","9,63","14,40","14,40","14,40","22,31","22,31","22,31"
24-02-20,23 - 00,"9,83","10,87","10,87","10,87","10,87","12,07","10,48","10,87","9,22","9,22","9,22","10,87","10,87","10,87","12,07","12,07","12,07"
25-02-20,00 - 01,"9,82","10,95","10,95","10,95","10,95","12,62","9,92","10,95","9,49","9,31","9,49","10,95","10,95","10,95","26,77","26,77","26,77"
25-02-20,01 - 02,"9,53","10,16","10,16","10,16","10,16","16,20","8,22","10,16","9,27","9,10","9,27","10,16","10,16","10,16","27,01","27,01","27,01"
25-02-20,02 - 03,"9,39","10,02","10,02","10,02","10,02","18,01","7,09","10,02","9,16","8,66","9,16","10,02","10,02","10,02","27,01","27,01","27,01"
25-02-20,03 - 04,"9,53","9,97","9,97","9,97","9,97","25,59","7,03","9,97","9,18","9,10","9,18","9,97","9,97","9,97","36,08","36,08","36,08"
25-02-20,04 - 05,"9,81","9,99","9,99","9,99","9,99","36,77","9,52","9,99","9,44","9,31","9,44","9,99","9,99","9,99","36,77","36,77","36,77"
25-02-20,05 - 06,"10,61","11,53","11,53","11,53","11,53","46,77","11,53","11,53","10,05","9,57","10,05","11,53","11,53","11,53","46,77","46,77","46,77"
25-02-20,06 - 07,"12,06","14,89","14,89","14,89","14,89","48,09","14,89","14,89","10,41","9,69","10,41","14,89","14,89","14,89","48,09","48,09","48,09"
25-02-20,07 - 08,"13,57","19,47","19,47","24,63","24,63","54,77","24,63","24,63","10,56","9,71","10,56","19,47","19,47","19,47","54,77","54,77","54,77"
25-02-20,08 - 09,"13,83","21,64","21,64","31,91","31,91","48,82","31,91","31,91","10,66","9,75","10,66","21,64","21,64","21,64","48,82","48,82","48,82"
25-02-20,09 - 10,"13,57","19,32","19,32","29,95","29,95","55,95","29,95","29,95","10,59","9,75","10,59","19,32","19,32","19,32","55,95","46,69","46,69"
25-02-20,10 - 11,"13,00","16,27","16,27","20,05","20,05","44,54","20,05","20,05","10,53","9,75","10,53","16,27","16,27","16,27","44,54","44,54","44,54"
25-02-20,11 - 12,"12,66","16,20","16,20","19,89","19,89","36,24","19,89","19,89","10,46","9,77","10,46","16,20","16,20","16,20","36,24","36,24","36,24"
25-02-20,12 - 13,"12,22","15,28","15,28","15,28","15,28","43,91","15,28","15,28","10,41","9,77","10,41","15,28","15,28","15,28","43,91","43,91","43,91"
25-02-20,13 - 14,"11,93","14,81","14,81","14,81","14,81","37,06","14,81","14,81","10,38","9,78","10,38","14,81","14,81","14,81","37,06","37,06","37,06"
25-02-20,14 - 15,"11,93","13,87","13,87","13,87","13,87","43,99","13,87","13,87","10,37","9,80","10,37","13,87","13,87","13,87","43,99","43,99","43,99"
25-02-20,15 - 16,"11,86","13,52","13,52","13,52","13,52","43,96","13,52","13,52","10,38","9,81","10,38","13,52","13,52","13,52","43,96","43,96","43,96"
25-02-20,16 - 17,"11,94","13,44","13,44","13,44","13,44","44,12","13,44","13,44","10,43","9,84","10,43","13,44","13,44","13,44","44,12","44,12","44,12"
25-02-20,17 - 18,"13,12","16,44","16,44","23,28","23,28","58,11","23,28","23,28","10,46","9,84","10,46","16,44","16,44","16,44","58,11","58,11","58,11"
25-02-20,18 - 19,"12,99","15,46","15,46","23,72","23,72","58,04","23,72","23,72","10,44","9,84","10,44","15,46","15,46","15,46","58,04","55,49","55,49"
25-02-20,19 - 20,"12,27","14,53","14,53","14,53","14,53","43,93","14,53","14,53","10,40","9,83","10,40","14,53","14,53","14,53","43,93","43,93","43,93"
25-02-20,20 - 21,"11,72","13,54","13,54","13,54","13,54","35,05","13,54","13,54","10,38","9,80","10,38","13,54","13,54","13,54","35,05","35,05","35,05"
25-02-20,21 - 22,"11,65","13,78","13,78","13,78","13,78","36,72","13,78","13,78","10,28","9,80","10,28","13,78","13,78","13,78","36,72","36,72","36,72"
25-02-20,22 - 23,"11,18","13,23","13,23","13,23","13,23","23,01","13,23","13,23","10,07","9,71","10,07","13,23","13,23","13,23","23,01","23,01","22,50"
25-02-20,23 - 00,"10,70","12,32","12,32","12,32","12,32","18,01","12,32","12,32","9,61","9,61","9,61","12,32","12,32","12,32","18,01","18,01","18,01"
26-02-20,00 - 01,"11,22","13,22","13,22","13,22","13,22","26,76","13,22","13,22","9,90","9,90","9,90","13,22","13,22","13,22","26,76","26,76","26,76"
26-02-20,01 - 02,"10,92","13,05","13,05","13,05","13,05","25,23","13,05","13,05","9,84","9,84","9,84","13,05","13,05","13,05","25,23","25,23","25,23"
26-02-20,02 - 03,"10,81","12,94","12,94","12,94","12,94","20,20","12,94","12,94","9,82","9,82","9,82","12,94","12,94","12,94","20,20","20,20","20,20"
26-02-20,03 - 04,"10,89","13,01","13,01","13,01","13,01","19,61","13,01","13,01","9,84","9,84","9,84","13,01","13,01","13,01","19,61","19,61","19,61"
26-02-20,04 - 05,"11,20","13,33","13,33","13,33","13,33","21,47","13,33","13,33","9,89","9,89","9,89","13,33","13,33","13,33","27,01","27,01","27,01"
26-02-20,05 - 06,"11,94","14,24","14,24","14,24","14,24","43,94","14,24","14,24","10,06","10,02","10,06","14,24","14,24","14,24","38,40","38,40","38,40"
26-02-20,06 - 07,"13,43","18,92","18,92","29,75","30,50","46,50","30,50","30,50","10,39","10,08","10,39","18,92","18,92","18,92","46,50","46,50","46,50"
26-02-20,07 - 08,"14,89","21,25","21,25","37,09","37,09","53,15","36,34","37,09","10,56","10,45","10,56","21,25","21,25","21,25","53,15","53,15","53,15"
26-02-20,08 - 09,"18,87","22,19","22,19","37,64","37,64","56,70","37,64","37,64","10,85","10,85","10,85","22,19","22,19","22,19","56,70","56,70","56,70"
26-02-20,09 - 10,"17,38","21,31","21,31","37,01","37,01","50,34","37,01","37,01","10,75","10,75","10,75","21,31","21,31","21,31","50,34","50,34","50,34"
26-02-20,10 - 11,"15,94","21,11","21,11","34,02","34,02","46,49","34,02","34,02","10,63","10,63","10,63","21,11","21,11","21,11","46,49","46,49","46,49"
