,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
392,2018-10-19 09:00:00,141.127601836069,500,600,9
393,2018-10-19 10:00:00,144.031246609894,500,600,9
394,2018-10-19 11:00:00,138.032604843928,500,600,9
395,2018-10-19 12:00:00,138.130373198656,500,600,9
396,2018-10-19 13:00:00,132.034086507992,500,600,9
397,2018-10-19 14:00:00,126.142776249772,500,600,9
398,2018-10-19 15:00:00,123.146254510643,500,600,9
399,2018-10-19 16:00:00,120.149906367005,500,600,9
400,2018-10-19 17:00:00,105.171288857749,500,600,9
401,2018-10-19 18:00:00,99.18165152889921,500,600,9
402,2018-10-19 19:00:00,105.68348972285101,500,600,9
403,2018-10-19 20:00:00,108.0,500,600,9
404,2018-10-19 21:00:00,111.0,500,600,9
405,2018-10-19 22:00:00,108.0,500,600,9
406,2018-10-19 23:00:00,105.0,500,600,9
407,2018-10-20 00:00:00,102.0,500,600,9
408,2018-10-20 01:00:00,103.097041664638,500,600,9
409,2018-10-20 02:00:00,102.703456611742,500,600,9
410,2018-10-20 03:00:00,103.097041664638,500,600,9
411,2018-10-20 04:00:00,102.703456611742,500,600,9
412,2018-10-20 05:00:00,103.097041664638,500,600,9
413,2018-10-20 06:00:00,103.097041664638,500,600,9
414,2018-10-20 07:00:00,99.72462083156799,500,600,9
415,2018-10-20 08:00:00,103.097041664638,500,600,9
416,2018-10-20 09:00:00,90.44888059008801,500,600,9
417,2018-10-20 10:00:00,99.72462083156799,500,600,9
418,2018-10-20 11:00:00,90.1997782702374,500,600,9
419,2018-10-20 12:00:00,87.4642784226795,500,600,9
420,2018-10-20 13:00:00,90.44888059008801,500,600,9
421,2018-10-20 14:00:00,90.1997782702374,500,600,9
422,2018-10-20 15:00:00,90.44888059008801,500,600,9
423,2018-10-20 16:00:00,90.44888059008801,500,600,9
424,2018-10-20 17:00:00,93.1933474020544,500,600,9
425,2018-10-20 18:00:00,90.44888059008801,500,600,9
426,2018-10-20 19:00:00,99.72462083156799,500,600,9
427,2018-10-20 20:00:00,99.40824915468541,500,600,9
428,2018-10-20 21:00:00,102.703456611742,500,600,9
429,2018-10-20 22:00:00,99.72462083156799,500,600,9
430,2018-10-20 23:00:00,106.066017177982,500,600,9
431,2018-10-21 00:00:00,102.703456611742,500,600,9
432,2018-10-21 01:00:00,103.097041664638,500,600,9
433,2018-10-21 02:00:00,102.703456611742,500,600,9
434,2018-10-21 03:00:00,103.097041664638,500,600,9
435,2018-10-21 04:00:00,99.72462083156799,500,600,9
436,2018-10-21 05:00:00,96.74709297958259,500,600,9
437,2018-10-21 06:00:00,97.1648084442099,500,600,9
438,2018-10-21 07:00:00,99.72462083156799,500,600,9
439,2018-10-21 08:00:00,96.74709297958259,500,600,9
440,2018-10-21 09:00:00,93.43446901438459,500,600,9
441,2018-10-21 10:00:00,93.1933474020544,500,600,9
442,2018-10-21 11:00:00,87.20665112249179,500,600,9
443,2018-10-21 12:00:00,87.4642784226795,500,600,9
444,2018-10-21 13:00:00,84.05355435673141,500,600,9
445,2018-10-21 14:00:00,87.20665112249179,500,600,9
446,2018-10-21 15:00:00,87.20665112249179,500,600,9
447,2018-10-21 16:00:00,87.20665112249179,500,600,9
448,2018-10-21 17:00:00,87.20665112249179,500,600,9
449,2018-10-21 18:00:00,93.1933474020544,500,600,9
450,2018-10-21 19:00:00,96.4209520799292,500,600,9
451,2018-10-21 20:00:00,93.43446901438459,500,600,9
452,2018-10-21 21:00:00,96.74709297958259,500,600,9
453,2018-10-21 22:00:00,96.74709297958259,500,600,9
454,2018-10-21 23:00:00,99.72462083156799,500,600,9
455,2018-10-22 00:00:00,102.703456611742,500,600,9
456,2018-10-22 01:00:00,96.74709297958259,500,600,9
457,2018-10-22 02:00:00,102.703456611742,500,600,9
458,2018-10-22 03:00:00,100.129915609672,500,600,9
459,2018-10-22 04:00:00,99.72462083156799,500,600,9
460,2018-10-22 05:00:00,99.72462083156799,500,600,9
461,2018-10-22 06:00:00,90.79647570252928,500,600,9
462,2018-10-22 07:00:00,102.703456611742,500,600,9
463,2018-10-22 08:00:00,129.313572373514,500,600,9
464,2018-10-22 09:00:00,150.11995203836202,500,600,9
465,2018-10-22 10:00:00,156.11534197509198,500,600,9
466,2018-10-22 11:00:00,150.11995203836202,500,600,9
467,2018-10-22 12:00:00,141.127601836069,500,600,9
468,2018-10-22 13:00:00,144.031246609894,500,600,9
469,2018-10-22 14:00:00,138.130373198656,500,600,9
470,2018-10-22 15:00:00,138.032604843928,500,600,9
471,2018-10-22 16:00:00,129.034879005639,500,600,9
472,2018-10-22 17:00:00,111.162043881893,500,600,9
473,2018-10-22 18:00:00,111.364267159624,500,600,9
474,2018-10-22 19:00:00,105.385008421502,500,600,9
475,2018-10-22 20:00:00,114.62983904725701,500,600,9
476,2018-10-22 21:00:00,111.64676439556999,500,600,9
477,2018-10-22 22:00:00,108.66462165764901,500,600,9
478,2018-10-22 23:00:00,102.703456611742,500,600,9
479,2018-10-23 00:00:00,103.097041664638,500,600,9
480,2018-10-23 01:00:00,108.66462165764901,500,600,9
481,2018-10-23 02:00:00,103.097041664638,500,600,9
482,2018-10-23 03:00:00,105.68348972285101,500,600,9
483,2018-10-23 04:00:00,103.097041664638,500,600,9
484,2018-10-23 05:00:00,102.703456611742,500,600,9
485,2018-10-23 06:00:00,100.129915609672,500,600,9
486,2018-10-23 07:00:00,105.68348972285101,500,600,9
